dates,prices,card,expansion
08.05.2020,0.2,Forgotten-Ancient,Commander-2016
10.05.2020,0.39,Forgotten-Ancient,Commander-2016
11.05.2020,0.2,Forgotten-Ancient,Commander-2016
12.05.2020,0.45,Forgotten-Ancient,Commander-2016
13.05.2020,0.49,Forgotten-Ancient,Commander-2016
15.05.2020,0.51,Forgotten-Ancient,Commander-2016
16.05.2020,0.48,Forgotten-Ancient,Commander-2016
17.05.2020,0.81,Forgotten-Ancient,Commander-2016
19.05.2020,0.47,Forgotten-Ancient,Commander-2016
20.05.2020,0.49,Forgotten-Ancient,Commander-2016
14.04.2020,7.5,Vial-Smasher-the-Fierce,Commander-2016
15.04.2020,11.3,Vial-Smasher-the-Fierce,Commander-2016
16.04.2020,9.97,Vial-Smasher-the-Fierce,Commander-2016
17.04.2020,9.12,Vial-Smasher-the-Fierce,Commander-2016
18.04.2020,9.48,Vial-Smasher-the-Fierce,Commander-2016
19.04.2020,10.98,Vial-Smasher-the-Fierce,Commander-2016
20.04.2020,9.95,Vial-Smasher-the-Fierce,Commander-2016
23.04.2020,9.31,Vial-Smasher-the-Fierce,Commander-2016
24.04.2020,10.98,Vial-Smasher-the-Fierce,Commander-2016
25.04.2020,9.89,Vial-Smasher-the-Fierce,Commander-2016
28.04.2020,9.85,Vial-Smasher-the-Fierce,Commander-2016
29.04.2020,9.88,Vial-Smasher-the-Fierce,Commander-2016
30.04.2020,9.22,Vial-Smasher-the-Fierce,Commander-2016
01.05.2020,10.43,Vial-Smasher-the-Fierce,Commander-2016
03.05.2020,10.4,Vial-Smasher-the-Fierce,Commander-2016
04.05.2020,8.9,Vial-Smasher-the-Fierce,Commander-2016
05.05.2020,11.24,Vial-Smasher-the-Fierce,Commander-2016
06.05.2020,10.99,Vial-Smasher-the-Fierce,Commander-2016
07.05.2020,10.57,Vial-Smasher-the-Fierce,Commander-2016
08.05.2020,10.97,Vial-Smasher-the-Fierce,Commander-2016
09.05.2020,10.85,Vial-Smasher-the-Fierce,Commander-2016
11.05.2020,8.9,Vial-Smasher-the-Fierce,Commander-2016
12.05.2020,10.27,Vial-Smasher-the-Fierce,Commander-2016
13.05.2020,12.22,Vial-Smasher-the-Fierce,Commander-2016
14.05.2020,10.25,Vial-Smasher-the-Fierce,Commander-2016
15.05.2020,10.99,Vial-Smasher-the-Fierce,Commander-2016
17.05.2020,10.15,Vial-Smasher-the-Fierce,Commander-2016
18.05.2020,11.92,Vial-Smasher-the-Fierce,Commander-2016
19.05.2020,11.82,Vial-Smasher-the-Fierce,Commander-2016
20.05.2020,9.94,Vial-Smasher-the-Fierce,Commander-2016
19.04.2020,2.54,Fellwar-Stone,Commander-2016
20.04.2020,1.06,Fellwar-Stone,Commander-2016
22.04.2020,1.24,Fellwar-Stone,Commander-2016
23.04.2020,2.4,Fellwar-Stone,Commander-2016
24.04.2020,2.78,Fellwar-Stone,Commander-2016
25.04.2020,1.23,Fellwar-Stone,Commander-2016
26.04.2020,0.8,Fellwar-Stone,Commander-2016
27.04.2020,3.49,Fellwar-Stone,Commander-2016
28.04.2020,1.96,Fellwar-Stone,Commander-2016
29.04.2020,1.99,Fellwar-Stone,Commander-2016
30.04.2020,2.99,Fellwar-Stone,Commander-2016
01.05.2020,2.41,Fellwar-Stone,Commander-2016
02.05.2020,2.09,Fellwar-Stone,Commander-2016
03.05.2020,2.38,Fellwar-Stone,Commander-2016
04.05.2020,2.15,Fellwar-Stone,Commander-2016
05.05.2020,2.01,Fellwar-Stone,Commander-2016
06.05.2020,2.61,Fellwar-Stone,Commander-2016
07.05.2020,0.8,Fellwar-Stone,Commander-2016
08.05.2020,2.56,Fellwar-Stone,Commander-2016
09.05.2020,2.29,Fellwar-Stone,Commander-2016
10.05.2020,2.43,Fellwar-Stone,Commander-2016
11.05.2020,2.13,Fellwar-Stone,Commander-2016
12.05.2020,2.61,Fellwar-Stone,Commander-2016
13.05.2020,2.5,Fellwar-Stone,Commander-2016
14.05.2020,2.52,Fellwar-Stone,Commander-2016
15.05.2020,1.93,Fellwar-Stone,Commander-2016
16.05.2020,2.2,Fellwar-Stone,Commander-2016
17.05.2020,3.59,Fellwar-Stone,Commander-2016
18.05.2020,1.68,Fellwar-Stone,Commander-2016
19.05.2020,2.85,Fellwar-Stone,Commander-2016
21.04.2020,22.55,Tymna-the-Weaver,Commander-2016
22.04.2020,24.21,Tymna-the-Weaver,Commander-2016
23.04.2020,21.09,Tymna-the-Weaver,Commander-2016
24.04.2020,23.83,Tymna-the-Weaver,Commander-2016
25.04.2020,26.36,Tymna-the-Weaver,Commander-2016
26.04.2020,24.31,Tymna-the-Weaver,Commander-2016
27.04.2020,27.0,Tymna-the-Weaver,Commander-2016
28.04.2020,25.3,Tymna-the-Weaver,Commander-2016
29.04.2020,33.4,Tymna-the-Weaver,Commander-2016
30.04.2020,25.1,Tymna-the-Weaver,Commander-2016
01.05.2020,24.49,Tymna-the-Weaver,Commander-2016
02.05.2020,20.98,Tymna-the-Weaver,Commander-2016
03.05.2020,26.25,Tymna-the-Weaver,Commander-2016
04.05.2020,23.45,Tymna-the-Weaver,Commander-2016
05.05.2020,24.15,Tymna-the-Weaver,Commander-2016
06.05.2020,28.9,Tymna-the-Weaver,Commander-2016
07.05.2020,26.99,Tymna-the-Weaver,Commander-2016
08.05.2020,28.39,Tymna-the-Weaver,Commander-2016
09.05.2020,24.95,Tymna-the-Weaver,Commander-2016
10.05.2020,26.96,Tymna-the-Weaver,Commander-2016
11.05.2020,29.78,Tymna-the-Weaver,Commander-2016
12.05.2020,25.88,Tymna-the-Weaver,Commander-2016
13.05.2020,21.48,Tymna-the-Weaver,Commander-2016
14.05.2020,31.29,Tymna-the-Weaver,Commander-2016
15.05.2020,31.43,Tymna-the-Weaver,Commander-2016
16.05.2020,24.97,Tymna-the-Weaver,Commander-2016
17.05.2020,17.99,Tymna-the-Weaver,Commander-2016
18.05.2020,24.33,Tymna-the-Weaver,Commander-2016
19.05.2020,23.45,Tymna-the-Weaver,Commander-2016
20.05.2020,28.49,Tymna-the-Weaver,Commander-2016
19.04.2020,20.66,Thrasios-Triton-Hero,Commander-2016
20.04.2020,40.13,Thrasios-Triton-Hero,Commander-2016
21.04.2020,17.44,Thrasios-Triton-Hero,Commander-2016
22.04.2020,22.5,Thrasios-Triton-Hero,Commander-2016
23.04.2020,19.98,Thrasios-Triton-Hero,Commander-2016
24.04.2020,29.35,Thrasios-Triton-Hero,Commander-2016
25.04.2020,24.82,Thrasios-Triton-Hero,Commander-2016
26.04.2020,27.0,Thrasios-Triton-Hero,Commander-2016
27.04.2020,27.3,Thrasios-Triton-Hero,Commander-2016
28.04.2020,34.95,Thrasios-Triton-Hero,Commander-2016
29.04.2020,23.87,Thrasios-Triton-Hero,Commander-2016
30.04.2020,27.0,Thrasios-Triton-Hero,Commander-2016
01.05.2020,29.13,Thrasios-Triton-Hero,Commander-2016
02.05.2020,29.99,Thrasios-Triton-Hero,Commander-2016
03.05.2020,45.0,Thrasios-Triton-Hero,Commander-2016
04.05.2020,26.75,Thrasios-Triton-Hero,Commander-2016
05.05.2020,32.63,Thrasios-Triton-Hero,Commander-2016
06.05.2020,33.25,Thrasios-Triton-Hero,Commander-2016
07.05.2020,33.32,Thrasios-Triton-Hero,Commander-2016
08.05.2020,28.99,Thrasios-Triton-Hero,Commander-2016
09.05.2020,30.95,Thrasios-Triton-Hero,Commander-2016
10.05.2020,32.95,Thrasios-Triton-Hero,Commander-2016
11.05.2020,29.99,Thrasios-Triton-Hero,Commander-2016
12.05.2020,31.45,Thrasios-Triton-Hero,Commander-2016
13.05.2020,22.75,Thrasios-Triton-Hero,Commander-2016
14.05.2020,36.0,Thrasios-Triton-Hero,Commander-2016
17.05.2020,33.99,Thrasios-Triton-Hero,Commander-2016
18.05.2020,39.66,Thrasios-Triton-Hero,Commander-2016
19.05.2020,27.9,Thrasios-Triton-Hero,Commander-2016
20.05.2020,41.25,Thrasios-Triton-Hero,Commander-2016
17.04.2020,2.22,Sol-Ring,Commander-2016
19.04.2020,1.48,Sol-Ring,Commander-2016
20.04.2020,2.99,Sol-Ring,Commander-2016
21.04.2020,1.85,Sol-Ring,Commander-2016
22.04.2020,2.19,Sol-Ring,Commander-2016
23.04.2020,2.49,Sol-Ring,Commander-2016
24.04.2020,2.0,Sol-Ring,Commander-2016
25.04.2020,1.5,Sol-Ring,Commander-2016
26.04.2020,1.2,Sol-Ring,Commander-2016
27.04.2020,2.99,Sol-Ring,Commander-2016
28.04.2020,1.52,Sol-Ring,Commander-2016
30.04.2020,1.98,Sol-Ring,Commander-2016
01.05.2020,1.09,Sol-Ring,Commander-2016
03.05.2020,1.65,Sol-Ring,Commander-2016
04.05.2020,1.49,Sol-Ring,Commander-2016
05.05.2020,1.74,Sol-Ring,Commander-2016
06.05.2020,1.85,Sol-Ring,Commander-2016
07.05.2020,2.31,Sol-Ring,Commander-2016
08.05.2020,2.59,Sol-Ring,Commander-2016
09.05.2020,1.71,Sol-Ring,Commander-2016
10.05.2020,2.8,Sol-Ring,Commander-2016
11.05.2020,1.65,Sol-Ring,Commander-2016
12.05.2020,1.77,Sol-Ring,Commander-2016
13.05.2020,2.04,Sol-Ring,Commander-2016
15.05.2020,1.1,Sol-Ring,Commander-2016
16.05.2020,1.93,Sol-Ring,Commander-2016
17.05.2020,1.84,Sol-Ring,Commander-2016
18.05.2020,2.46,Sol-Ring,Commander-2016
19.05.2020,2.17,Sol-Ring,Commander-2016
20.05.2020,2.93,Sol-Ring,Commander-2016
15.04.2020,1.04,Command-Tower,Commander-2016
16.04.2020,1.23,Command-Tower,Commander-2016
17.04.2020,1.09,Command-Tower,Commander-2016
18.04.2020,1.0,Command-Tower,Commander-2016
20.04.2020,0.25,Command-Tower,Commander-2016
21.04.2020,0.91,Command-Tower,Commander-2016
22.04.2020,1.12,Command-Tower,Commander-2016
24.04.2020,0.44,Command-Tower,Commander-2016
25.04.2020,0.8,Command-Tower,Commander-2016
27.04.2020,0.89,Command-Tower,Commander-2016
28.04.2020,0.66,Command-Tower,Commander-2016
29.04.2020,0.68,Command-Tower,Commander-2016
30.04.2020,0.78,Command-Tower,Commander-2016
02.05.2020,0.58,Command-Tower,Commander-2016
03.05.2020,0.99,Command-Tower,Commander-2016
04.05.2020,0.92,Command-Tower,Commander-2016
05.05.2020,0.46,Command-Tower,Commander-2016
06.05.2020,0.9,Command-Tower,Commander-2016
07.05.2020,0.61,Command-Tower,Commander-2016
08.05.2020,0.99,Command-Tower,Commander-2016
09.05.2020,0.88,Command-Tower,Commander-2016
10.05.2020,0.72,Command-Tower,Commander-2016
12.05.2020,0.56,Command-Tower,Commander-2016
13.05.2020,0.56,Command-Tower,Commander-2016
14.05.2020,0.99,Command-Tower,Commander-2016
15.05.2020,0.96,Command-Tower,Commander-2016
16.05.2020,0.73,Command-Tower,Commander-2016
17.05.2020,1.39,Command-Tower,Commander-2016
18.05.2020,0.6,Command-Tower,Commander-2016
19.05.2020,1.49,Command-Tower,Commander-2016
20.04.2020,0.66,Exotic-Orchard,Commander-2016
21.04.2020,0.49,Exotic-Orchard,Commander-2016
22.04.2020,0.55,Exotic-Orchard,Commander-2016
23.04.2020,0.6,Exotic-Orchard,Commander-2016
24.04.2020,0.69,Exotic-Orchard,Commander-2016
25.04.2020,0.63,Exotic-Orchard,Commander-2016
26.04.2020,0.99,Exotic-Orchard,Commander-2016
27.04.2020,0.4,Exotic-Orchard,Commander-2016
28.04.2020,0.8,Exotic-Orchard,Commander-2016
29.04.2020,0.5,Exotic-Orchard,Commander-2016
30.04.2020,0.57,Exotic-Orchard,Commander-2016
01.05.2020,0.71,Exotic-Orchard,Commander-2016
02.05.2020,0.63,Exotic-Orchard,Commander-2016
03.05.2020,0.1,Exotic-Orchard,Commander-2016
04.05.2020,0.25,Exotic-Orchard,Commander-2016
05.05.2020,0.64,Exotic-Orchard,Commander-2016
06.05.2020,0.59,Exotic-Orchard,Commander-2016
08.05.2020,0.55,Exotic-Orchard,Commander-2016
09.05.2020,0.44,Exotic-Orchard,Commander-2016
10.05.2020,0.37,Exotic-Orchard,Commander-2016
11.05.2020,0.79,Exotic-Orchard,Commander-2016
12.05.2020,0.51,Exotic-Orchard,Commander-2016
13.05.2020,0.2,Exotic-Orchard,Commander-2016
14.05.2020,0.45,Exotic-Orchard,Commander-2016
15.05.2020,0.9,Exotic-Orchard,Commander-2016
16.05.2020,0.54,Exotic-Orchard,Commander-2016
17.05.2020,0.5,Exotic-Orchard,Commander-2016
18.05.2020,0.39,Exotic-Orchard,Commander-2016
19.05.2020,0.58,Exotic-Orchard,Commander-2016
20.05.2020,1.49,Exotic-Orchard,Commander-2016
13.04.2020,3.3,Cathars-Crusade,Commander-2016
14.04.2020,2.0,Cathars-Crusade,Commander-2016
15.04.2020,3.94,Cathars-Crusade,Commander-2016
16.04.2020,4.24,Cathars-Crusade,Commander-2016
17.04.2020,3.15,Cathars-Crusade,Commander-2016
18.04.2020,3.78,Cathars-Crusade,Commander-2016
19.04.2020,4.5,Cathars-Crusade,Commander-2016
21.04.2020,3.9,Cathars-Crusade,Commander-2016
22.04.2020,4.11,Cathars-Crusade,Commander-2016
25.04.2020,4.25,Cathars-Crusade,Commander-2016
26.04.2020,3.75,Cathars-Crusade,Commander-2016
27.04.2020,3.0,Cathars-Crusade,Commander-2016
28.04.2020,4.11,Cathars-Crusade,Commander-2016
29.04.2020,1.87,Cathars-Crusade,Commander-2016
30.04.2020,4.99,Cathars-Crusade,Commander-2016
01.05.2020,3.99,Cathars-Crusade,Commander-2016
04.05.2020,1.2,Cathars-Crusade,Commander-2016
06.05.2020,3.4,Cathars-Crusade,Commander-2016
07.05.2020,3.48,Cathars-Crusade,Commander-2016
08.05.2020,5.22,Cathars-Crusade,Commander-2016
09.05.2020,3.41,Cathars-Crusade,Commander-2016
11.05.2020,3.54,Cathars-Crusade,Commander-2016
12.05.2020,3.8,Cathars-Crusade,Commander-2016
13.05.2020,3.77,Cathars-Crusade,Commander-2016
14.05.2020,3.44,Cathars-Crusade,Commander-2016
15.05.2020,2.1,Cathars-Crusade,Commander-2016
16.05.2020,3.99,Cathars-Crusade,Commander-2016
18.05.2020,4.06,Cathars-Crusade,Commander-2016
19.05.2020,3.99,Cathars-Crusade,Commander-2016
20.05.2020,3.89,Cathars-Crusade,Commander-2016
19.04.2020,1.74,Kraum-Ludevics-Opus,Commander-2016
20.04.2020,0.5,Kraum-Ludevics-Opus,Commander-2016
21.04.2020,1.75,Kraum-Ludevics-Opus,Commander-2016
22.04.2020,1.1,Kraum-Ludevics-Opus,Commander-2016
23.04.2020,1.48,Kraum-Ludevics-Opus,Commander-2016
26.04.2020,2.11,Kraum-Ludevics-Opus,Commander-2016
27.04.2020,1.59,Kraum-Ludevics-Opus,Commander-2016
28.04.2020,1.43,Kraum-Ludevics-Opus,Commander-2016
29.04.2020,1.31,Kraum-Ludevics-Opus,Commander-2016
30.04.2020,1.65,Kraum-Ludevics-Opus,Commander-2016
01.05.2020,1.64,Kraum-Ludevics-Opus,Commander-2016
02.05.2020,1.6,Kraum-Ludevics-Opus,Commander-2016
03.05.2020,1.88,Kraum-Ludevics-Opus,Commander-2016
04.05.2020,1.25,Kraum-Ludevics-Opus,Commander-2016
05.05.2020,1.88,Kraum-Ludevics-Opus,Commander-2016
06.05.2020,1.91,Kraum-Ludevics-Opus,Commander-2016
07.05.2020,2.41,Kraum-Ludevics-Opus,Commander-2016
08.05.2020,1.09,Kraum-Ludevics-Opus,Commander-2016
09.05.2020,2.99,Kraum-Ludevics-Opus,Commander-2016
10.05.2020,2.63,Kraum-Ludevics-Opus,Commander-2016
11.05.2020,2.52,Kraum-Ludevics-Opus,Commander-2016
12.05.2020,1.98,Kraum-Ludevics-Opus,Commander-2016
13.05.2020,2.47,Kraum-Ludevics-Opus,Commander-2016
14.05.2020,2.35,Kraum-Ludevics-Opus,Commander-2016
15.05.2020,1.65,Kraum-Ludevics-Opus,Commander-2016
16.05.2020,2.0,Kraum-Ludevics-Opus,Commander-2016
17.05.2020,1.69,Kraum-Ludevics-Opus,Commander-2016
18.05.2020,1.94,Kraum-Ludevics-Opus,Commander-2016
19.05.2020,3.89,Kraum-Ludevics-Opus,Commander-2016
20.05.2020,2.49,Kraum-Ludevics-Opus,Commander-2016
14.04.2020,1.09,Tana-the-Bloodsower,Commander-2016
15.04.2020,1.99,Tana-the-Bloodsower,Commander-2016
16.04.2020,1.43,Tana-the-Bloodsower,Commander-2016
18.04.2020,1.33,Tana-the-Bloodsower,Commander-2016
19.04.2020,1.41,Tana-the-Bloodsower,Commander-2016
20.04.2020,1.7,Tana-the-Bloodsower,Commander-2016
22.04.2020,1.5,Tana-the-Bloodsower,Commander-2016
23.04.2020,2.99,Tana-the-Bloodsower,Commander-2016
24.04.2020,1.29,Tana-the-Bloodsower,Commander-2016
26.04.2020,1.74,Tana-the-Bloodsower,Commander-2016
28.04.2020,1.71,Tana-the-Bloodsower,Commander-2016
29.04.2020,1.2,Tana-the-Bloodsower,Commander-2016
30.04.2020,2.02,Tana-the-Bloodsower,Commander-2016
01.05.2020,0.8,Tana-the-Bloodsower,Commander-2016
03.05.2020,1.98,Tana-the-Bloodsower,Commander-2016
04.05.2020,1.15,Tana-the-Bloodsower,Commander-2016
05.05.2020,1.34,Tana-the-Bloodsower,Commander-2016
06.05.2020,1.85,Tana-the-Bloodsower,Commander-2016
08.05.2020,2.48,Tana-the-Bloodsower,Commander-2016
09.05.2020,0.75,Tana-the-Bloodsower,Commander-2016
10.05.2020,2.49,Tana-the-Bloodsower,Commander-2016
11.05.2020,1.35,Tana-the-Bloodsower,Commander-2016
12.05.2020,2.16,Tana-the-Bloodsower,Commander-2016
13.05.2020,3.88,Tana-the-Bloodsower,Commander-2016
14.05.2020,3.49,Tana-the-Bloodsower,Commander-2016
15.05.2020,1.61,Tana-the-Bloodsower,Commander-2016
16.05.2020,2.35,Tana-the-Bloodsower,Commander-2016
18.05.2020,2.88,Tana-the-Bloodsower,Commander-2016
19.05.2020,3.18,Tana-the-Bloodsower,Commander-2016
20.05.2020,4.86,Tana-the-Bloodsower,Commander-2016
11.04.2020,2.01,Kydele-Chosen-of-Kruphix,Commander-2016
13.04.2020,2.25,Kydele-Chosen-of-Kruphix,Commander-2016
14.04.2020,1.57,Kydele-Chosen-of-Kruphix,Commander-2016
15.04.2020,1.68,Kydele-Chosen-of-Kruphix,Commander-2016
17.04.2020,2.08,Kydele-Chosen-of-Kruphix,Commander-2016
18.04.2020,2.82,Kydele-Chosen-of-Kruphix,Commander-2016
21.04.2020,1.88,Kydele-Chosen-of-Kruphix,Commander-2016
22.04.2020,2.75,Kydele-Chosen-of-Kruphix,Commander-2016
23.04.2020,2.0,Kydele-Chosen-of-Kruphix,Commander-2016
24.04.2020,2.49,Kydele-Chosen-of-Kruphix,Commander-2016
27.04.2020,2.48,Kydele-Chosen-of-Kruphix,Commander-2016
28.04.2020,3.89,Kydele-Chosen-of-Kruphix,Commander-2016
30.04.2020,2.75,Kydele-Chosen-of-Kruphix,Commander-2016
01.05.2020,1.95,Kydele-Chosen-of-Kruphix,Commander-2016
04.05.2020,2.67,Kydele-Chosen-of-Kruphix,Commander-2016
05.05.2020,2.57,Kydele-Chosen-of-Kruphix,Commander-2016
06.05.2020,2.35,Kydele-Chosen-of-Kruphix,Commander-2016
07.05.2020,2.65,Kydele-Chosen-of-Kruphix,Commander-2016
09.05.2020,2.45,Kydele-Chosen-of-Kruphix,Commander-2016
10.05.2020,2.45,Kydele-Chosen-of-Kruphix,Commander-2016
11.05.2020,1.99,Kydele-Chosen-of-Kruphix,Commander-2016
12.05.2020,3.13,Kydele-Chosen-of-Kruphix,Commander-2016
